sample_id,image_id,image_path,target_name,target,State,Species,Pre_GSHH_NDVI,Height_Ave_cm,Sampling_Date
ID1997244125__Dry_Green_g,ID1997244125,train/ID1997244125.jpg,Dry_Green_g,4.1536,Tas,Ryegrass_Clover,0.4,3.0,2015/6/26
ID1997244125__Dry_Total_g,ID1997244125,train/ID1997244125.jpg,Dry_Total_g,50.2208,Tas,Ryegrass_Clover,0.4,3.0,2015/6/26
ID1997244125__GDM_g,ID1997244125,train/ID1997244125.jpg,GDM_g,4.1536,Tas,Ryegrass_Clover,0.4,3.0,2015/6/26
ID750820644__Dry_Clover_g,ID750820644,train/ID750820644.jpg,Dry_Clover_g,0.0,Tas,Ryegrass,0.74,5.0,2015/5/18
ID750820644__Dry_Dead_g,ID750820644,train/ID750820644.jpg,Dry_Dead_g,38.9588,Tas,Ryegrass,0.74,5.0,2015/5/18
ID750820644__Dry_Green_g,ID750820644,train/ID750820644.jpg,Dry_Green_g,28.2559,Tas,Ryegrass,0.74,5.0,2015/5/18
ID750820644__Dry_Total_g,ID750820644,train/ID750820644.jpg,Dry_Total_g,67.2147,Tas,Ryegrass,0.74,5.0,2015/5/18
ID750820644__GDM_g,ID750820644,train/ID750820644.jpg,GDM_g,28.2558,Tas,Ryegrass,0.74,5.0,2015/5/18
ID1182523622__Dry_Clover_g,ID1182523622,train/ID1182523622.jpg,Dry_Clover_g,3.1059,Tas,WhiteClover,0.48,2.0,2015/6/29
ID1182523622__Dry_Dead_g,ID1182523622,train/ID1182523622.jpg,Dry_Dead_g,14.7193,Tas,WhiteClover,0.48,2.0,2015/6/29
ID1182523622__Dry_Green_g,ID1182523622,train/ID1182523622.jpg,Dry_Green_g,0.6752,Tas,WhiteClover,0.48,2.0,2015/6/29
ID1182523622__Dry_Total_g,ID1182523622,train/ID1182523622.jpg,Dry_Total_g,18.5004,Tas,WhiteClover,0.48,2.0,2015/6/29
ID1182523622__GDM_g,ID1182523622,train/ID1182523622.jpg,GDM_g,3.7811,Tas,WhiteClover,0.48,2.0,2015/6/29
ID1948354837__Dry_Clover_g,ID1948354837,train/ID1948354837.jpg,Dry_Clover_g,0.0,NSW,Fescue_CrumbWeed,0.63,5.0,2015/1/15
ID1948354837__Dry_Dead_g,ID1948354837,train/ID1948354837.jpg,Dry_Dead_g,14.4659,NSW,Fescue_CrumbWeed,0.63,5.0,2015/1/15
ID1948354837__Dry_Green_g,ID1948354837,train/ID1948354837.jpg,Dry_Green_g,19.0341,NSW,Fescue_CrumbWeed,0.63,5.0,2015/1/15
ID1948354837__Dry_Total_g,ID1948354837,train/ID1948354837.jpg,Dry_Total_g,33.5,NSW,Fescue_CrumbWeed,0.63,5.0,2015/1/15
ID1948354837__GDM_g,ID1948354837,train/ID1948354837.jpg,GDM_g,19.0341,NSW,Fescue_CrumbWeed,0.63,5.0,2015/1/15
ID1148528732__Dry_Clover_g,ID1148528732,train/ID1148528732.jpg,Dry_Clover_g,12.4113,Vic,Phalaris_Clover,0.86,3.2,2015/8/18
ID1148528732__Dry_Dead_g,ID1148528732,train/ID1148528732.jpg,Dry_Dead_g,0.0,Vic,Phalaris_Clover,0.86,3.2,2015/8/18
ID1148528732__Dry_Green_g,ID1148528732,train/ID1148528732.jpg,Dry_Green_g,28.0887,Vic,Phalaris_Clover,0.86,3.2,2015/8/18
ID1148528732__Dry_Total_g,ID1148528732,train/ID1148528732.jpg,Dry_Total_g,40.5,Vic,Phalaris_Clover,0.86,3.2,2015/8/18
ID1148528732__GDM_g,ID1148528732,train/ID1148528732.jpg,GDM_g,40.5,Vic,Phalaris_Clover,0.86,3.2,2015/8/18
ID1516374298__Dry_Clover_g,ID1516374298,train/ID1516374298.jpg,Dry_Clover_g,9.0,WA,Clover,0.3,1.0,2015/7/8
ID1516374298__Dry_Dead_g,ID1516374298,train/ID1516374298.jpg,Dry_Dead_g,0.0,WA,Clover,0.3,1.0,2015/7/8
ID1516374298__Dry_Green_g,ID1516374298,train/ID1516374298.jpg,Dry_Green_g,1.7,WA,Clover,0.3,1.0,2015/7/8
ID1516374298__Dry_Total_g,ID1516374298,train/ID1516374298.jpg,Dry_Total_g,10.7,WA,Clover,0.3,1.0,2015/7/8
ID1516374298__GDM_g,ID1516374298,train/ID1516374298.jpg,GDM_g,10.7,WA,Clover,0.3,1.0,2015/7/8
ID793526563__Dry_Clover_g,ID793526563,train/ID793526563.jpg,Dry_Clover_g,16.7414,Vic,Ryegrass_Clover,0.82,18.0,2015/9/29
ID793526563__Dry_Dead_g,ID793526563,train/ID793526563.jpg,Dry_Dead_g,4.5597,Vic,Ryegrass_Clover,0.82,18.0,2015/9/29
ID793526563__Dry_Green_g,ID793526563,train/ID793526563.jpg,Dry_Green_g,86.0889,Vic,Ryegrass_Clover,0.82,18.0,2015/9/29
ID793526563__Dry_Total_g,ID793526563,train/ID793526563.jpg,Dry_Total_g,107.39,Vic,Ryegrass_Clover,0.82,18.0,2015/9/29
ID793526563__GDM_g,ID793526563,train/ID793526563.jpg,GDM_g,102.8303,Vic,Ryegrass_Clover,0.82,18.0,2015/9/29
ID72895391__Dry_Clover_g,ID72895391,train/ID72895391.jpg,Dry_Clover_g,1.9867,Vic,Ryegrass_Clover,0.7,2.0,2015/7/2
ID72895391__Dry_Dead_g,ID72895391,train/ID72895391.jpg,Dry_Dead_g,3.9733,Vic,Ryegrass_Clover,0.7,2.0,2015/7/2
ID72895391__Dry_Green_g,ID72895391,train/ID72895391.jpg,Dry_Green_g,8.94,Vic,Ryegrass_Clover,0.7,2.0,2015/7/2
ID72895391__Dry_Total_g,ID72895391,train/ID72895391.jpg,Dry_Total_g,14.9,Vic,Ryegrass_Clover,0.7,2.0,2015/7/2
ID72895391__GDM_g,ID72895391,train/ID72895391.jpg,GDM_g,10.9267,Vic,Ryegrass_Clover,0.7,2.0,2015/7/2
ID1590632667__Dry_Clover_g,ID1590632667,train/ID1590632667.jpg,Dry_Clover_g,3.1807,Tas,Ryegrass_Clover,0.7,3.8333,2015/11/9
ID1590632667__Dry_Dead_g,ID1590632667,train/ID1590632667.jpg,Dry_Dead_g,24.2887,Tas,Ryegrass_Clover,0.7,3.8333,2015/11/9
ID1590632667__Dry_Green_g,ID1590632667,train/ID1590632667.jpg,Dry_Green_g,31.2284,Tas,Ryegrass_Clover,0.7,3.8333,2015/11/9
ID1590632667__Dry_Total_g,ID1590632667,train/ID1590632667.jpg,Dry_Total_g,58.6978,Tas,Ryegrass_Clover,0.7,3.8333,2015/11/9
ID1590632667__GDM_g,ID1590632667,train/ID1590632667.jpg,GDM_g,34.4091,Tas,Ryegrass_Clover,0.7,3.8333,2015/11/9
ID1028611175__Dry_Clover_g,ID1028611175,train/ID1028611175.jpg,Dry_Clover_g,0.0,Tas,Ryegrass,0.66,5.0,2015/5/18
ID1028611175__Dry_Dead_g,ID1028611175,train/ID1028611175.jpg,Dry_Dead_g,30.9703,Tas,Ryegrass,0.66,5.0,2015/5/18
ID1028611175__Dry_Green_g,ID1028611175,train/ID1028611175.jpg,Dry_Green_g,24.2376,Tas,Ryegrass,0.66,5.0,2015/5/18
ID1028611175__Dry_Total_g,ID1028611175,train/ID1028611175.jpg,Dry_Total_g,55.2079,Tas,Ryegrass,0.66,5.0,2015/5/18
ID1028611175__GDM_g,ID1028611175,train/ID1028611175.jpg,GDM_g,24.2376,Tas,Ryegrass,0.66,5.0,2015/5/18
ID656251220__Dry_Clover_g,ID656251220,train/ID656251220.jpg,Dry_Clover_g,3.7538,Tas,Ryegrass,0.58,2.8333,2015/9/11
ID656251220__Dry_Dead_g,ID656251220,train/ID656251220.jpg,Dry_Dead_g,5.3961,Tas,Ryegrass,0.58,2.8333,2015/9/11
ID656251220__Dry_Green_g,ID656251220,train/ID656251220.jpg,Dry_Green_g,6.3606,Tas,Ryegrass,0.58,2.8333,2015/9/11
ID656251220__Dry_Total_g,ID656251220,train/ID656251220.jpg,Dry_Total_g,15.5104,Tas,Ryegrass,0.58,2.8333,2015/9/11
ID656251220__GDM_g,ID656251220,train/ID656251220.jpg,GDM_g,10.1143,Tas,Ryegrass,0.58,2.8333,2015/9/11
ID668475812__Dry_Clover_g,ID668475812,train/ID668475812.jpg,Dry_Clover_g,0.0,NSW,Lucerne,0.78,42.0,2015/5/7
ID668475812__Dry_Dead_g,ID668475812,train/ID668475812.jpg,Dry_Dead_g,52.9301,NSW,Lucerne,0.78,42.0,2015/5/7
ID668475812__Dry_Green_g,ID668475812,train/ID668475812.jpg,Dry_Green_g,34.0699,NSW,Lucerne,0.78,42.0,2015/5/7
ID668475812__Dry_Total_g,ID668475812,train/ID668475812.jpg,Dry_Total_g,87.0,NSW,Lucerne,0.78,42.0,2015/5/7
ID668475812__GDM_g,ID668475812,train/ID668475812.jpg,GDM_g,34.0699,NSW,Lucerne,0.78,42.0,2015/5/7
ID12390962__Dry_Clover_g,ID12390962,train/ID12390962.jpg,Dry_Clover_g,0.0,Tas,Ryegrass,0.56,5.0,2015/5/18
ID12390962__Dry_Dead_g,ID12390962,train/ID12390962.jpg,Dry_Dead_g,15.2,Tas,Ryegrass,0.56,5.0,2015/5/18
ID12390962__Dry_Green_g,ID12390962,train/ID12390962.jpg,Dry_Green_g,14.0,Tas,Ryegrass,0.56,5.0,2015/5/18
ID12390962__Dry_Total_g,ID12390962,train/ID12390962.jpg,Dry_Total_g,29.2,Tas,Ryegrass,0.56,5.0,2015/5/18
ID12390962__GDM_g,ID12390962,train/ID12390962.jpg,GDM_g,14.0,Tas,Ryegrass,0.56,5.0,2015/5/18
ID1970522802__Dry_Clover_g,ID1970522802,train/ID1970522802.jpg,Dry_Clover_g,0.0,NSW,Fescue,0.55,4.0,2015/5/7
ID1970522802__Dry_Dead_g,ID1970522802,train/ID1970522802.jpg,Dry_Dead_g,13.5089,NSW,Fescue,0.55,4.0,2015/5/7
ID1970522802__Dry_Green_g,ID1970522802,train/ID1970522802.jpg,Dry_Green_g,32.8911,NSW,Fescue,0.55,4.0,2015/5/7
ID1970522802__Dry_Total_g,ID1970522802,train/ID1970522802.jpg,Dry_Total_g,46.4,NSW,Fescue,0.55,4.0,2015/5/7
ID1970522802__GDM_g,ID1970522802,train/ID1970522802.jpg,GDM_g,32.8911,NSW,Fescue,0.55,4.0,2015/5/7
ID936984905__Dry_Clover_g,ID936984905,train/ID936984905.jpg,Dry_Clover_g,4.2636,Vic,Phalaris_Clover,0.79,5.0,2015/7/1
ID936984905__Dry_Dead_g,ID936984905,train/ID936984905.jpg,Dry_Dead_g,4.2636,Vic,Phalaris_Clover,0.79,5.0,2015/7/1
ID936984905__Dry_Green_g,ID936984905,train/ID936984905.jpg,Dry_Green_g,38.3727,Vic,Phalaris_Clover,0.79,5.0,2015/7/1
ID936984905__Dry_Total_g,ID936984905,train/ID936984905.jpg,Dry_Total_g,46.9,Vic,Phalaris_Clover,0.79,5.0,2015/7/1
ID936984905__GDM_g,ID936984905,train/ID936984905.jpg,GDM_g,42.6364,Vic,Phalaris_Clover,0.79,5.0,2015/7/1
ID1012260530__Dry_Clover_g,ID1012260530,train/ID1012260530.jpg,Dry_Clover_g,0.0,NSW,Lucerne,0.55,16.0,2015/4/1
ID1012260530__Dry_Dead_g,ID1012260530,train/ID1012260530.jpg,Dry_Dead_g,0.0,NSW,Lucerne,0.55,16.0,2015/4/1
ID1012260530__Dry_Green_g,ID1012260530,train/ID1012260530.jpg,Dry_Green_g,7.6,NSW,Lucerne,0.55,16.0,2015/4/1
ID1012260530__Dry_Total_g,ID1012260530,train/ID1012260530.jpg,Dry_Total_g,7.6,NSW,Lucerne,0.55,16.0,2015/4/1
ID1012260530__GDM_g,ID1012260530,train/ID1012260530.jpg,GDM_g,7.6,NSW,Lucerne,0.55,16.0,2015/4/1
ID1403078396__Dry_Clover_g,ID1403078396,train/ID1403078396.jpg,Dry_Clover_g,5.3,Tas,Clover,0.42,2.3333,2015/9/4
ID1403078396__Dry_Dead_g,ID1403078396,train/ID1403078396.jpg,Dry_Dead_g,8.3,Tas,Clover,0.42,2.3333,2015/9/4
ID1403078396__Dry_Green_g,ID1403078396,train/ID1403078396.jpg,Dry_Green_g,1.5,Tas,Clover,0.42,2.3333,2015/9/4
ID1403078396__Dry_Total_g,ID1403078396,train/ID1403078396.jpg,Dry_Total_g,15.1,Tas,Clover,0.42,2.3333,2015/9/4
ID1403078396__GDM_g,ID1403078396,train/ID1403078396.jpg,GDM_g,6.8,Tas,Clover,0.42,2.3333,2015/9/4
ID1062837331__Dry_Clover_g,ID1062837331,train/ID1062837331.jpg,Dry_Clover_g,19.98,Vic,Ryegrass_Clover,0.82,9.0,2015/9/29
ID1062837331__Dry_Dead_g,ID1062837331,train/ID1062837331.jpg,Dry_Dead_g,3.9623,Vic,Ryegrass_Clover,0.82,9.0,2015/9/29
ID1062837331__Dry_Green_g,ID1062837331,train/ID1062837331.jpg,Dry_Green_g,35.4077,Vic,Ryegrass_Clover,0.82,9.0,2015/9/29
ID1062837331__Dry_Total_g,ID1062837331,train/ID1062837331.jpg,Dry_Total_g,59.35,Vic,Ryegrass_Clover,0.82,9.0,2015/9/29
ID1062837331__GDM_g,ID1062837331,train/ID1062837331.jpg,GDM_g,55.3877,Vic,Ryegrass_Clover,0.82,9.0,2015/9/29
ID1237349078__Dry_Clover_g,ID1237349078,train/ID1237349078.jpg,Dry_Clover_g,3.189,Vic,Phalaris_BarleyGrass_SilverGrass_SpearGrass_Clover_Capeweed,0.38,2.5,2015/10/13
ID1237349078__Dry_Dead_g,ID1237349078,train/ID1237349078.jpg,Dry_Dead_g,26.221,Vic,Phalaris_BarleyGrass_SilverGrass_SpearGrass_Clover_Capeweed,0.38,2.5,2015/10/13
ID1237349078__Dry_Green_g,ID1237349078,train/ID1237349078.jpg,Dry_Green_g,9.39,Vic,Phalaris_BarleyGrass_SilverGrass_SpearGrass_Clover_Capeweed,0.38,2.5,2015/10/13
ID1237349078__Dry_Total_g,ID1237349078,train/ID1237349078.jpg,Dry_Total_g,38.8,Vic,Phalaris_BarleyGrass_SilverGrass_SpearGrass_Clover_Capeweed,0.38,2.5,2015/10/13
ID1237349078__GDM_g,ID1237349078,train/ID1237349078.jpg,GDM_g,12.579,Vic,Phalaris_BarleyGrass_SilverGrass_SpearGrass_Clover_Capeweed,0.38,2.5,2015/10/13
ID423506847__Dry_Clover_g,ID423506847,train/ID423506847.jpg,Dry_Clover_g,0.9821,Vic,Phalaris_Clover,0.84,5.0,2015/8/18
ID423506847__Dry_Dead_g,ID423506847,train/ID423506847.jpg,Dry_Dead_g,10.8036,Vic,Phalaris_Clover,0.84,5.0,2015/8/18
ID423506847__Dry_Green_g,ID423506847,train/ID423506847.jpg,Dry_Green_g,43.2143,Vic,Phalaris_Clover,0.84,5.0,2015/8/18
ID423506847__Dry_Total_g,ID423506847,train/ID423506847.jpg,Dry_Total_g,55.0,Vic,Phalaris_Clover,0.84,5.0,2015/8/18
ID423506847__GDM_g,ID423506847,train/ID423506847.jpg,GDM_g,44.1964,Vic,Phalaris_Clover,0.84,5.0,2015/8/18
ID1638922597__Dry_Clover_g,ID1638922597,train/ID1638922597.jpg,Dry_Clover_g,10.5353,Tas,WhiteClover,0.65,3.0,2015/6/29
ID1638922597__Dry_Dead_g,ID1638922597,train/ID1638922597.jpg,Dry_Dead_g,21.3479,Tas,WhiteClover,0.65,3.0,2015/6/29
ID1638922597__Dry_Green_g,ID1638922597,train/ID1638922597.jpg,Dry_Green_g,0.2772,Tas,WhiteClover,0.65,3.0,2015/6/29
ID1638922597__Dry_Total_g,ID1638922597,train/ID1638922597.jpg,Dry_Total_g,32.1605,Tas,WhiteClover,0.65,3.0,2015/6/29
ID1638922597__GDM_g,ID1638922597,train/ID1638922597.jpg,GDM_g,10.8126,Tas,WhiteClover,0.65,3.0,2015/6/29
ID875119737__Dry_Clover_g,ID875119737,train/ID875119737.jpg,Dry_Clover_g,5.8,Vic,Ryegrass_Clover,0.72,4.0,2015/8/14
ID875119737__Dry_Dead_g,ID875119737,train/ID875119737.jpg,Dry_Dead_g,5.8,Vic,Ryegrass_Clover,0.72,4.0,2015/8/14
ID875119737__Dry_Green_g,ID875119737,train/ID875119737.jpg,Dry_Green_g,23.2,Vic,Ryegrass_Clover,0.72,4.0,2015/8/14
ID875119737__Dry_Total_g,ID875119737,train/ID875119737.jpg,Dry_Total_g,34.8,Vic,Ryegrass_Clover,0.72,4.0,2015/8/14
ID875119737__GDM_g,ID875119737,train/ID875119737.jpg,GDM_g,29.0,Vic,Ryegrass_Clover,0.72,4.0,2015/8/14
ID2048645043__Dry_Clover_g,ID2048645043,train/ID2048645043.jpg,Dry_Clover_g,4.186,Vic,Ryegrass,0.76,4.0,2015/6/26
ID2048645043__Dry_Dead_g,ID2048645043,train/ID2048645043.jpg,Dry_Dead_g,11.5116,Vic,Ryegrass,0.76,4.0,2015/6/26
ID2048645043__Dry_Green_g,ID2048645043,train/ID2048645043.jpg,Dry_Green_g,10.4651,Vic,Ryegrass,0.76,4.0,2015/6/26
ID2048645043__Dry_Total_g,ID2048645043,train/ID2048645043.jpg,Dry_Total_g,26.1628,Vic,Ryegrass,0.76,4.0,2015/6/26
ID2048645043__GDM_g,ID2048645043,train/ID2048645043.jpg,GDM_g,14.6512,Vic,Ryegrass,0.76,4.0,2015/6/26
ID1920959057__Dry_Clover_g,ID1920959057,train/ID1920959057.jpg,Dry_Clover_g,3.5619,Vic,Ryegrass_Clover,0.74,3.0,2015/7/2
ID1920959057__Dry_Dead_g,ID1920959057,train/ID1920959057.jpg,Dry_Dead_g,2.6714,Vic,Ryegrass_Clover,0.74,3.0,2015/7/2
ID1920959057__Dry_Green_g,ID1920959057,train/ID1920959057.jpg,Dry_Green_g,12.4667,Vic,Ryegrass_Clover,0.74,3.0,2015/7/2
ID1920959057__Dry_Total_g,ID1920959057,train/ID1920959057.jpg,Dry_Total_g,18.7,Vic,Ryegrass_Clover,0.74,3.0,2015/7/2
ID1920959057__GDM_g,ID1920959057,train/ID1920959057.jpg,GDM_g,16.0286,Vic,Ryegrass_Clover,0.74,3.0,2015/7/2
ID670276799__Dry_Clover_g,ID670276799,train/ID670276799.jpg,Dry_Clover_g,0.0,NSW,Fescue_CrumbWeed,0.66,6.0,2015/1/15
ID670276799__Dry_Dead_g,ID670276799,train/ID670276799.jpg,Dry_Dead_g,23.1943,NSW,Fescue_CrumbWeed,0.66,6.0,2015/1/15
ID670276799__Dry_Green_g,ID670276799,train/ID670276799.jpg,Dry_Green_g,21.9057,NSW,Fescue_CrumbWeed,0.66,6.0,2015/1/15
ID670276799__Dry_Total_g,ID670276799,train/ID670276799.jpg,Dry_Total_g,45.1,NSW,Fescue_CrumbWeed,0.66,6.0,2015/1/15
ID670276799__GDM_g,ID670276799,train/ID670276799.jpg,GDM_g,21.9057,NSW,Fescue_CrumbWeed,0.66,6.0,2015/1/15
ID1476045099__Dry_Clover_g,ID1476045099,train/ID1476045099.jpg,Dry_Clover_g,6.7778,Vic,Ryegrass_Clover,0.77,4.0,2015/8/14
ID1476045099__Dry_Dead_g,ID1476045099,train/ID1476045099.jpg,Dry_Dead_g,3.3889,Vic,Ryegrass_Clover,0.77,4.0,2015/8/14
ID1476045099__Dry_Green_g,ID1476045099,train/ID1476045099.jpg,Dry_Green_g,20.3333,Vic,Ryegrass_Clover,0.77,4.0,2015/8/14
ID1476045099__Dry_Total_g,ID1476045099,train/ID1476045099.jpg,Dry_Total_g,30.5,Vic,Ryegrass_Clover,0.77,4.0,2015/8/14
ID1476045099__GDM_g,ID1476045099,train/ID1476045099.jpg,GDM_g,27.1111,Vic,Ryegrass_Clover,0.77,4.0,2015/8/14
ID980878870__Dry_Clover_g,ID980878870,train/ID980878870.jpg,Dry_Clover_g,32.3575,WA,Clover,0.74,2.0,2015/7/8
ID980878870__Dry_Dead_g,ID980878870,train/ID980878870.jpg,Dry_Dead_g,0.0,WA,Clover,0.74,2.0,2015/7/8
ID980878870__Dry_Green_g,ID980878870,train/ID980878870.jpg,Dry_Green_g,2.0325,WA,Clover,0.74,2.0,2015/7/8
ID980878870__Dry_Total_g,ID980878870,train/ID980878870.jpg,Dry_Total_g,34.39,WA,Clover,0.74,2.0,2015/7/8
ID980878870__GDM_g,ID980878870,train/ID980878870.jpg,GDM_g,34.39,WA,Clover,0.74,2.0,2015/7/8
ID1415329644__Dry_Clover_g,ID1415329644,train/ID1415329644.jpg,Dry_Clover_g,0.0,NSW,Lucerne,0.83,38.0,2015/4/1
ID1415329644__Dry_Dead_g,ID1415329644,train/ID1415329644.jpg,Dry_Dead_g,0.0,NSW,Lucerne,0.83,38.0,2015/4/1
ID1415329644__Dry_Green_g,ID1415329644,train/ID1415329644.jpg,Dry_Green_g,63.3,NSW,Lucerne,0.83,38.0,2015/4/1
ID1415329644__Dry_Total_g,ID1415329644,train/ID1415329644.jpg,Dry_Total_g,63.3,NSW,Lucerne,0.83,38.0,2015/4/1
ID1415329644__GDM_g,ID1415329644,train/ID1415329644.jpg,GDM_g,63.3,NSW,Lucerne,0.83,38.0,2015/4/1
ID290369222__Dry_Clover_g,ID290369222,train/ID290369222.jpg,Dry_Clover_g,0.0,Tas,Ryegrass,0.85,8.0,2015/5/18
ID290369222__Dry_Dead_g,ID290369222,train/ID290369222.jpg,Dry_Dead_g,11.4741,Tas,Ryegrass,0.85,8.0,2015/5/18
ID290369222__Dry_Green_g,ID290369222,train/ID290369222.jpg,Dry_Green_g,40.8478,Tas,Ryegrass,0.85,8.0,2015/5/18
ID290369222__Dry_Total_g,ID290369222,train/ID290369222.jpg,Dry_Total_g,52.3219,Tas,Ryegrass,0.85,8.0,2015/5/18
ID290369222__GDM_g,ID290369222,train/ID290369222.jpg,GDM_g,40.8478,Tas,Ryegrass,0.85,8.0,2015/5/18
ID610397481__Dry_Clover_g,ID610397481,train/ID610397481.jpg,Dry_Clover_g,20.6513,WA,Clover,0.62,1.0,2015/7/8
ID610397481__Dry_Dead_g,ID610397481,train/ID610397481.jpg,Dry_Dead_g,0.0,WA,Clover,0.62,1.0,2015/7/8
ID610397481__Dry_Green_g,ID610397481,train/ID610397481.jpg,Dry_Green_g,3.0787,WA,Clover,0.62,1.0,2015/7/8
ID610397481__Dry_Total_g,ID610397481,train/ID610397481.jpg,Dry_Total_g,23.73,WA,Clover,0.62,1.0,2015/7/8
ID610397481__GDM_g,ID610397481,train/ID610397481.jpg,GDM_g,23.73,WA,Clover,0.62,1.0,2015/7/8
ID95050718__Dry_Clover_g,ID95050718,train/ID95050718.jpg,Dry_Clover_g,2.3081,Tas,Ryegrass_Clover,0.65,2.0,2015/6/26
ID95050718__Dry_Dead_g,ID95050718,train/ID95050718.jpg,Dry_Dead_g,15.0024,Tas,Ryegrass_Clover,0.65,2.0,2015/6/26
ID95050718__Dry_Green_g,ID95050718,train/ID95050718.jpg,Dry_Green_g,21.3496,Tas,Ryegrass_Clover,0.65,2.0,2015/6/26
ID95050718__Dry_Total_g,ID95050718,train/ID95050718.jpg,Dry_Total_g,38.66,Tas,Ryegrass_Clover,0.65,2.0,2015/6/26
ID95050718__GDM_g,ID95050718,train/ID95050718.jpg,GDM_g,23.6576,Tas,Ryegrass_Clover,0.65,2.0,2015/6/26
ID697718693__Dry_Clover_g,ID697718693,train/ID697718693.jpg,Dry_Clover_g,58.88,WA,Clover,0.81,4.0,2015/8/21
ID697718693__Dry_Dead_g,ID697718693,train/ID697718693.jpg,Dry_Dead_g,0.0,WA,Clover,0.81,4.0,2015/8/21
ID697718693__Dry_Green_g,ID697718693,train/ID697718693.jpg,Dry_Green_g,0.0,WA,Clover,0.81,4.0,2015/8/21
ID697718693__Dry_Total_g,ID697718693,train/ID697718693.jpg,Dry_Total_g,58.88,WA,Clover,0.81,4.0,2015/8/21
ID697718693__GDM_g,ID697718693,train/ID697718693.jpg,GDM_g,58.88,WA,Clover,0.81,4.0,2015/8/21
ID1208644039__Dry_Clover_g,ID1208644039,train/ID1208644039.jpg,Dry_Clover_g,1.55,Vic,Phalaris_Clover,0.79,5.0,2015/7/1
ID1208644039__Dry_Dead_g,ID1208644039,train/ID1208644039.jpg,Dry_Dead_g,7.75,Vic,Phalaris_Clover,0.79,5.0,2015/7/1
ID1208644039__Dry_Green_g,ID1208644039,train/ID1208644039.jpg,Dry_Green_g,31.0,Vic,Phalaris_Clover,0.79,5.0,2015/7/1
ID1208644039__Dry_Total_g,ID1208644039,train/ID1208644039.jpg,Dry_Total_g,40.3,Vic,Phalaris_Clover,0.79,5.0,2015/7/1
ID1208644039__GDM_g,ID1208644039,train/ID1208644039.jpg,GDM_g,32.55,Vic,Phalaris_Clover,0.79,5.0,2015/7/1
ID963903358__Dry_Clover_g,ID963903358,train/ID963903358.jpg,Dry_Clover_g,0.0,Vic,Mixed,0.65,3.0,2015/6/26
ID963903358__Dry_Dead_g,ID963903358,train/ID963903358.jpg,Dry_Dead_g,29.9634,Vic,Mixed,0.65,3.0,2015/6/26
ID963903358__Dry_Green_g,ID963903358,train/ID963903358.jpg,Dry_Green_g,13.8293,Vic,Mixed,0.65,3.0,2015/6/26
ID963903358__Dry_Total_g,ID963903358,train/ID963903358.jpg,Dry_Total_g,43.7927,Vic,Mixed,0.65,3.0,2015/6/26
ID963903358__GDM_g,ID963903358,train/ID963903358.jpg,GDM_g,13.8293,Vic,Mixed,0.65,3.0,2015/6/26
ID1140993511__Dry_Clover_g,ID1140993511,train/ID1140993511.jpg,Dry_Clover_g,4.6,Vic,Ryegrass_Clover,0.71,2.0,2015/8/14
ID1140993511__Dry_Dead_g,ID1140993511,train/ID1140993511.jpg,Dry_Dead_g,2.3,Vic,Ryegrass_Clover,0.71,2.0,2015/8/14
ID1140993511__Dry_Green_g,ID1140993511,train/ID1140993511.jpg,Dry_Green_g,16.1,Vic,Ryegrass_Clover,0.71,2.0,2015/8/14
ID1140993511__Dry_Total_g,ID1140993511,train/ID1140993511.jpg,Dry_Total_g,23.0,Vic,Ryegrass_Clover,0.71,2.0,2015/8/14
ID1140993511__GDM_g,ID1140993511,train/ID1140993511.jpg,GDM_g,20.7,Vic,Ryegrass_Clover,0.71,2.0,2015/8/14
ID1761544403__Dry_Clover_g,ID1761544403,train/ID1761544403.jpg,Dry_Clover_g,32.64,WA,Clover,0.54,1.0,2015/8/21
ID1761544403__Dry_Dead_g,ID1761544403,train/ID1761544403.jpg,Dry_Dead_g,0.0,WA,Clover,0.54,1.0,2015/8/21
ID1761544403__Dry_Green_g,ID1761544403,train/ID1761544403.jpg,Dry_Green_g,0.0,WA,Clover,0.54,1.0,2015/8/21
ID1761544403__Dry_Total_g,ID1761544403,train/ID1761544403.jpg,Dry_Total_g,32.64,WA,Clover,0.54,1.0,2015/8/21
ID1761544403__GDM_g,ID1761544403,train/ID1761544403.jpg,GDM_g,32.64,WA,Clover,0.54,1.0,2015/8/21
ID2053315094__Dry_Clover_g,ID2053315094,train/ID2053315094.jpg,Dry_Clover_g,0.0,NSW,Fescue,0.57,12.0,2015/2/25
ID2053315094__Dry_Dead_g,ID2053315094,train/ID2053315094.jpg,Dry_Dead_g,17.8111,NSW,Fescue,0.57,12.0,2015/2/25
ID2053315094__Dry_Green_g,ID2053315094,train/ID2053315094.jpg,Dry_Green_g,50.8889,NSW,Fescue,0.57,12.0,2015/2/25
ID2053315094__Dry_Total_g,ID2053315094,train/ID2053315094.jpg,Dry_Total_g,68.7,NSW,Fescue,0.57,12.0,2015/2/25
ID2053315094__GDM_g,ID2053315094,train/ID2053315094.jpg,GDM_g,50.8889,NSW,Fescue,0.57,12.0,2015/2/25
ID633775166__Dry_Clover_g,ID633775166,train/ID633775166.jpg,Dry_Clover_g,2.812,Vic,Phalaris_BarleyGrass_SilverGrass_SpearGrass_Clover_Capeweed,0.36,4.3,2015/10/13
